stand,kanton,jahr,stufe,schultyp,geschlecht,staatsangehoerigkeit,traegerschaft,finanzierung,anzahl
2025-01-13,zh,2009,Primarstufe 3-8,Regelschule,männlich,Schweiz,privat,privat,1286
2025-01-13,zh,2009,Primarstufe 3-8,Regelschule,männlich,Ausland,privat,privat,931
2025-01-13,zh,2009,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,202
2025-01-13,zh,2009,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,142
2025-01-13,zh,2009,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,190
2025-01-13,zh,2009,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,84
2025-01-13,zh,2009,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Schweiz,privat,privat,3
2025-01-13,zh,2009,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,334
2025-01-13,zh,2009,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,251
2025-01-13,zh,2009,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,432
2025-01-13,zh,2009,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,226
2025-01-13,zh,2009,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,privat,privat,12
2025-01-13,zh,2009,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,privat,privat,1
2025-01-13,zh,2009,Sekundarstufe I,Regelschule,weiblich,Schweiz,öffentlich,öffentlich,11364
2025-01-13,zh,2009,Sekundarstufe I,Regelschule,weiblich,Ausland,öffentlich,öffentlich,3370
2025-01-13,zh,2009,Sekundarstufe I,Regelschule,weiblich,Schweiz,privat,privat,1013
2025-01-13,zh,2009,Sekundarstufe I,Regelschule,weiblich,Ausland,privat,privat,418
2025-01-13,zh,2009,Sekundarstufe I,Regelschule,männlich,Schweiz,öffentlich,öffentlich,11819
2025-01-13,zh,2009,Sekundarstufe I,Regelschule,männlich,Ausland,öffentlich,öffentlich,3600
2025-01-13,zh,2009,Sekundarstufe I,Regelschule,männlich,Schweiz,privat,privat,1290
2025-01-13,zh,2009,Sekundarstufe I,Regelschule,männlich,Ausland,privat,privat,491
2025-01-13,zh,2009,Sekundarstufe I,Mittelschule,weiblich,Schweiz,öffentlich,öffentlich,3162
2025-01-13,zh,2009,Sekundarstufe I,Mittelschule,weiblich,Ausland,öffentlich,öffentlich,344
2025-01-13,zh,2009,Sekundarstufe I,Mittelschule,weiblich,Schweiz,privat,privat,179
2025-01-13,zh,2009,Sekundarstufe I,Mittelschule,weiblich,Ausland,privat,privat,35
2025-01-13,zh,2009,Sekundarstufe I,Mittelschule,männlich,Schweiz,öffentlich,öffentlich,2816
2025-01-13,zh,2009,Sekundarstufe I,Mittelschule,männlich,Ausland,öffentlich,öffentlich,308
2025-01-13,zh,2009,Sekundarstufe I,Mittelschule,männlich,Schweiz,privat,privat,148
2025-01-13,zh,2009,Sekundarstufe I,Mittelschule,männlich,Ausland,privat,privat,26
2025-01-13,zh,2009,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,62
2025-01-13,zh,2009,Sekundarstufe I,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,43
2025-01-13,zh,2009,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,173
2025-01-13,zh,2009,Sekundarstufe I,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,40
2025-01-13,zh,2009,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,privat,privat,8
2025-01-13,zh,2009,Sekundarstufe I,Heim- und Sonderschule,weiblich,Ausland,privat,privat,1
2025-01-13,zh,2009,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,112
2025-01-13,zh,2009,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,74
2025-01-13,zh,2009,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,317
2025-01-13,zh,2009,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,98
2025-01-13,zh,2009,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,privat,privat,18
2025-01-13,zh,2009,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,privat,privat,4
2025-01-13,zh,2009,Sekundarstufe II,Mittelschule,weiblich,Schweiz,öffentlich,öffentlich,4575
2025-01-13,zh,2009,Sekundarstufe II,Mittelschule,weiblich,Ausland,öffentlich,öffentlich,369
2025-01-13,zh,2009,Sekundarstufe II,Mittelschule,weiblich,Schweiz,privat,privat,643
2025-01-13,zh,2009,Sekundarstufe II,Mittelschule,weiblich,Ausland,privat,privat,318
2025-01-13,zh,2009,Sekundarstufe II,Mittelschule,männlich,Schweiz,öffentlich,öffentlich,3283
2025-01-13,zh,2009,Sekundarstufe II,Mittelschule,männlich,Ausland,öffentlich,öffentlich,274
2025-01-13,zh,2009,Sekundarstufe II,Mittelschule,männlich,Schweiz,privat,privat,530
2025-01-13,zh,2009,Sekundarstufe II,Mittelschule,männlich,Ausland,privat,privat,340
2025-01-13,zh,2009,Sekundarstufe II,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,20
2025-01-13,zh,2009,Sekundarstufe II,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,9
2025-01-13,zh,2009,Sekundarstufe II,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,20
2025-01-13,zh,2009,Sekundarstufe II,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,3
2025-01-13,zh,2009,Sekundarstufe II,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,39
2025-01-13,zh,2009,Sekundarstufe II,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,27
2025-01-13,zh,2009,Sekundarstufe II,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,30
2025-01-13,zh,2009,Sekundarstufe II,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,13
2025-01-13,zh,2009,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,öffentlich,öffentlich,682
2025-01-13,zh,2009,Sekundarstufe II,Brückenangebot,weiblich,Ausland,öffentlich,öffentlich,400
2025-01-13,zh,2009,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,privat,öffentlich,10
2025-01-13,zh,2009,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,privat,privat,214
2025-01-13,zh,2009,Sekundarstufe II,Brückenangebot,weiblich,Ausland,privat,privat,40
2025-01-13,zh,2009,Sekundarstufe II,Brückenangebot,männlich,Schweiz,öffentlich,öffentlich,630
2025-01-13,zh,2009,Sekundarstufe II,Brückenangebot,männlich,Ausland,öffentlich,öffentlich,324
2025-01-13,zh,2009,Sekundarstufe II,Brückenangebot,männlich,Schweiz,privat,privat,84
2025-01-13,zh,2009,Sekundarstufe II,Brückenangebot,männlich,Ausland,privat,privat,9
2025-01-13,zh,2009,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,öffentlich,öffentlich,10460
2025-01-13,zh,2009,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,öffentlich,öffentlich,1866
2025-01-13,zh,2009,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,privat,öffentlich,4608
2025-01-13,zh,2009,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,privat,öffentlich,845
2025-01-13,zh,2009,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,privat,privat,2492
2025-01-13,zh,2009,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,privat,privat,393
2025-01-13,zh,2009,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,öffentlich,öffentlich,16332
2025-01-13,zh,2009,Sekundarstufe II,Berufsfachschule,männlich,Ausland,öffentlich,öffentlich,3245
2025-01-13,zh,2009,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,privat,öffentlich,2620
2025-01-13,zh,2009,Sekundarstufe II,Berufsfachschule,männlich,Ausland,privat,öffentlich,687
2025-01-13,zh,2009,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,privat,privat,1399
2025-01-13,zh,2009,Sekundarstufe II,Berufsfachschule,männlich,Ausland,privat,privat,280
2025-01-13,zh,2009,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,öffentlich,öffentlich,812
2025-01-13,zh,2009,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,öffentlich,öffentlich,151
2025-01-13,zh,2009,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,privat,öffentlich,2861
2025-01-13,zh,2009,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,privat,öffentlich,282
2025-01-13,zh,2009,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,privat,privat,3961
2025-01-13,zh,2009,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,privat,privat,551
2025-01-13,zh,2009,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,öffentlich,öffentlich,1679
2025-01-13,zh,2009,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,öffentlich,öffentlich,172
2025-01-13,zh,2009,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,privat,öffentlich,2729
2025-01-13,zh,2009,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,privat,öffentlich,282
2025-01-13,zh,2009,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,privat,privat,4123
2025-01-13,zh,2009,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,privat,privat,613
2025-01-13,zh,2009,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Schweiz,öffentlich,öffentlich,7105
2025-01-13,zh,2009,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Ausland,öffentlich,öffentlich,852
2025-01-13,zh,2009,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Schweiz,öffentlich,privat,68
2025-01-13,zh,2009,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Ausland,öffentlich,privat,11
2025-01-13,zh,2009,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Schweiz,privat,privat,648
2025-01-13,zh,2009,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Ausland,privat,privat,106
2025-01-13,zh,2009,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Schweiz,öffentlich,öffentlich,5515
2025-01-13,zh,2009,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Ausland,öffentlich,öffentlich,614
2025-01-13,zh,2009,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Schweiz,öffentlich,privat,550
2025-01-13,zh,2009,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Ausland,öffentlich,privat,58
2025-01-13,zh,2009,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Schweiz,privat,privat,1363
2025-01-13,zh,2009,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Ausland,privat,privat,193
2025-01-13,zh,2008,Primarstufe 1-2,Regelschule,weiblich,Schweiz,öffentlich,öffentlich,8564
2025-01-13,zh,2008,Primarstufe 1-2,Regelschule,weiblich,Ausland,öffentlich,öffentlich,3119
2025-01-13,zh,2008,Primarstufe 1-2,Regelschule,weiblich,Schweiz,privat,privat,300
2025-01-13,zh,2008,Primarstufe 1-2,Regelschule,weiblich,Ausland,privat,privat,248
2025-01-13,zh,2008,Primarstufe 1-2,Regelschule,männlich,Schweiz,öffentlich,öffentlich,9000
2025-01-13,zh,2008,Primarstufe 1-2,Regelschule,männlich,Ausland,öffentlich,öffentlich,3178
2025-01-13,zh,2008,Primarstufe 1-2,Regelschule,männlich,Schweiz,privat,privat,315
2025-01-13,zh,2008,Primarstufe 1-2,Regelschule,männlich,Ausland,privat,privat,263
2025-01-13,zh,2008,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,105
2025-01-13,zh,2008,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,66
2025-01-13,zh,2008,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,37
2025-01-13,zh,2008,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,11
2025-01-13,zh,2008,Primarstufe 1-2,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,237
2025-01-13,zh,2008,Primarstufe 1-2,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,161
2025-01-13,zh,2008,Primarstufe 1-2,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,67
2025-01-13,zh,2008,Primarstufe 1-2,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,36
2025-01-13,zh,2008,Primarstufe 3-8,Regelschule,weiblich,Schweiz,öffentlich,öffentlich,27348
2025-01-13,zh,2008,Primarstufe 3-8,Regelschule,weiblich,Ausland,öffentlich,öffentlich,9162
2025-01-13,zh,2008,Primarstufe 3-8,Regelschule,weiblich,Schweiz,privat,privat,1039
2025-01-13,zh,2008,Primarstufe 3-8,Regelschule,weiblich,Ausland,privat,privat,817
2025-01-13,zh,2008,Primarstufe 3-8,Regelschule,männlich,Schweiz,öffentlich,öffentlich,28536
2025-01-13,zh,2008,Primarstufe 3-8,Regelschule,männlich,Ausland,öffentlich,öffentlich,9688
2025-01-13,zh,2008,Primarstufe 3-8,Regelschule,männlich,Schweiz,privat,privat,1169
2025-01-13,zh,2008,Primarstufe 3-8,Regelschule,männlich,Ausland,privat,privat,889
2025-01-13,zh,2008,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,179
2025-01-13,zh,2008,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,133
2025-01-13,zh,2008,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,194
2025-01-13,zh,2008,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,77
2025-01-13,zh,2008,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Schweiz,privat,privat,4
2025-01-13,zh,2008,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,282
2025-01-13,zh,2008,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,189
2025-01-13,zh,2008,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,424
2025-01-13,zh,2008,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,205
2025-01-13,zh,2008,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,privat,privat,8
2025-01-13,zh,2008,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,privat,privat,2
2025-01-13,zh,2008,Sekundarstufe I,Regelschule,weiblich,Schweiz,öffentlich,öffentlich,11198
2025-01-13,zh,2008,Sekundarstufe I,Regelschule,weiblich,Ausland,öffentlich,öffentlich,3523
2025-01-13,zh,2008,Sekundarstufe I,Regelschule,weiblich,Schweiz,privat,privat,1009
2025-01-13,zh,2008,Sekundarstufe I,Regelschule,weiblich,Ausland,privat,privat,433
2025-01-13,zh,2008,Sekundarstufe I,Regelschule,männlich,Schweiz,öffentlich,öffentlich,11799
2025-01-13,zh,2008,Sekundarstufe I,Regelschule,männlich,Ausland,öffentlich,öffentlich,3765
2025-01-13,zh,2008,Sekundarstufe I,Regelschule,männlich,Schweiz,privat,privat,1323
2025-01-13,zh,2008,Sekundarstufe I,Regelschule,männlich,Ausland,privat,privat,485
2025-01-13,zh,2008,Sekundarstufe I,Mittelschule,weiblich,Schweiz,öffentlich,öffentlich,3137
2025-01-13,zh,2008,Sekundarstufe I,Mittelschule,weiblich,Ausland,öffentlich,öffentlich,323
2025-01-13,zh,2008,Sekundarstufe I,Mittelschule,weiblich,Schweiz,privat,privat,167
2025-01-13,zh,2008,Sekundarstufe I,Mittelschule,weiblich,Ausland,privat,privat,26
2025-01-13,zh,2008,Sekundarstufe I,Mittelschule,männlich,Schweiz,öffentlich,öffentlich,2754
2025-01-13,zh,2008,Sekundarstufe I,Mittelschule,männlich,Ausland,öffentlich,öffentlich,248
2025-01-13,zh,2008,Sekundarstufe I,Mittelschule,männlich,Schweiz,privat,privat,150
2025-01-13,zh,2008,Sekundarstufe I,Mittelschule,männlich,Ausland,privat,privat,21
2025-01-13,zh,2008,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,57
2025-01-13,zh,2008,Sekundarstufe I,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,29
2025-01-13,zh,2008,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,156
2025-01-13,zh,2008,Sekundarstufe I,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,29
2025-01-13,zh,2008,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,privat,privat,9
2025-01-13,zh,2008,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,106
2025-01-13,zh,2008,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,68
2025-01-13,zh,2008,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,316
2025-01-13,zh,2008,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,86
2025-01-13,zh,2008,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,privat,privat,16
2025-01-13,zh,2008,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,privat,privat,3
2025-01-13,zh,2008,Sekundarstufe II,Mittelschule,weiblich,Schweiz,öffentlich,öffentlich,4630
2025-01-13,zh,2008,Sekundarstufe II,Mittelschule,weiblich,Ausland,öffentlich,öffentlich,328
2025-01-13,zh,2008,Sekundarstufe II,Mittelschule,weiblich,Schweiz,privat,privat,649
2025-01-13,zh,2008,Sekundarstufe II,Mittelschule,weiblich,Ausland,privat,privat,299
2025-01-13,zh,2008,Sekundarstufe II,Mittelschule,männlich,Schweiz,öffentlich,öffentlich,3192
2025-01-13,zh,2008,Sekundarstufe II,Mittelschule,männlich,Ausland,öffentlich,öffentlich,270
2025-01-13,zh,2008,Sekundarstufe II,Mittelschule,männlich,Schweiz,privat,privat,491
2025-01-13,zh,2008,Sekundarstufe II,Mittelschule,männlich,Ausland,privat,privat,337
2025-01-13,zh,2008,Sekundarstufe II,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,26
2025-01-13,zh,2008,Sekundarstufe II,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,15
2025-01-13,zh,2008,Sekundarstufe II,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,35
2025-01-13,zh,2008,Sekundarstufe II,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,9
2025-01-13,zh,2008,Sekundarstufe II,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,46
2025-01-13,zh,2008,Sekundarstufe II,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,22
2025-01-13,zh,2008,Sekundarstufe II,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,45
2025-01-13,zh,2008,Sekundarstufe II,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,12
2025-01-13,zh,2008,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,öffentlich,öffentlich,663
2025-01-13,zh,2008,Sekundarstufe II,Brückenangebot,weiblich,Ausland,öffentlich,öffentlich,389
2025-01-13,zh,2008,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,privat,öffentlich,10
2025-01-13,zh,2008,Sekundarstufe II,Brückenangebot,weiblich,Ausland,privat,öffentlich,2
2025-01-13,zh,2008,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,privat,privat,242
2025-01-13,zh,2008,Sekundarstufe II,Brückenangebot,weiblich,Ausland,privat,privat,30
2025-01-13,zh,2008,Sekundarstufe II,Brückenangebot,männlich,Schweiz,öffentlich,öffentlich,554
2025-01-13,zh,2008,Sekundarstufe II,Brückenangebot,männlich,Ausland,öffentlich,öffentlich,348
2025-01-13,zh,2008,Sekundarstufe II,Brückenangebot,männlich,Schweiz,privat,privat,70
2025-01-13,zh,2008,Sekundarstufe II,Brückenangebot,männlich,Ausland,privat,privat,10
2025-01-13,zh,2008,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,öffentlich,öffentlich,10882
2025-01-13,zh,2008,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,öffentlich,öffentlich,1863
2025-01-13,zh,2008,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,privat,öffentlich,4101
2025-01-13,zh,2008,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,privat,öffentlich,697
2025-01-13,zh,2008,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,privat,privat,2567
2025-01-13,zh,2008,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,privat,privat,397
2025-01-13,zh,2008,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,öffentlich,öffentlich,16576
2025-01-13,zh,2008,Sekundarstufe II,Berufsfachschule,männlich,Ausland,öffentlich,öffentlich,3328
2025-01-13,zh,2008,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,privat,öffentlich,2234
2025-01-13,zh,2008,Sekundarstufe II,Berufsfachschule,männlich,Ausland,privat,öffentlich,617
2025-01-13,zh,2008,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,privat,privat,1383
2025-01-13,zh,2008,Sekundarstufe II,Berufsfachschule,männlich,Ausland,privat,privat,274
2025-01-13,zh,2008,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,öffentlich,öffentlich,739
2025-01-13,zh,2008,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,öffentlich,öffentlich,110
2025-01-13,zh,2008,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,privat,öffentlich,2672
2025-01-13,zh,2008,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,privat,öffentlich,317
2025-01-13,zh,2008,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,privat,privat,3485
2025-01-13,zh,2008,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,privat,privat,419
2025-01-13,zh,2008,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,öffentlich,öffentlich,1014
2025-01-13,zh,2008,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,öffentlich,öffentlich,120
2025-01-13,zh,2008,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,privat,öffentlich,2619
2025-01-13,zh,2008,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,privat,öffentlich,362
2025-01-13,zh,2008,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,privat,privat,3845
2025-01-13,zh,2008,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,privat,privat,512
2025-01-13,zh,2008,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Schweiz,öffentlich,öffentlich,6259
2025-01-13,zh,2008,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Ausland,öffentlich,öffentlich,702
2025-01-13,zh,2008,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Schweiz,öffentlich,privat,54
